name,review
VetTrust Kleintierklinik am Damm,"Liebe Fr. Loepfe,

erst einmal möchte ich mich sehr bedanken, dass man sich in der Kleintierklinik am Damm so schnell Zeit für uns genommen hat. Unser Milo verhielt sich über das Wochenende für ihn sehr untypisch. Er ist normalerweise ein aufgeweckter, energievoller Hund, der gerne draußen auf seine Erkundungstouren geht und uns auch gerne mal Bescheid gibt, wenn ihm etwas seltsam vorkommt. Über das Wochenende dann verhielt er sich immer merkwürdiger, schlief viel, lief steif und als ob er Schmerzen hätte. Er fraß jedoch noch recht gut, jedoch wirkte er bei allem was er tat schnell ermüdet und teils apathisch. Ich bekam direkt am Montag Vormittag einen Termin, bei dem sich Fr. Loepfe sehr Zeit nahm und gute Fragen stellte. Da zu diesem Zeitpunkt Schmerzen im Raum standen, bekam er ein Schmerzmittel und Magenschoner, um zu sehen, ob es unter dieser Therapie besser geht. Leider verschlechterte sich sein Zustand schon direkt am Abend extrem. Er bekam hohes Fieber, was wir versuchten in der Nacht zu senken. Ich konnte direkt am nächsten Morgen wieder einen Notfalltermin bekommen. Wir beschlossen zusammen, dass Milo vorerst in der Praxis bleibt und einige Tests gemacht werden. Die Option, dass er in eine Spezialklinik muss, wurde mit mir besprochen. Wenige Stunden später bekam ich dann auch den Anruf von Fr. Loepfe, dass sie Milo in eine Spezialklinik überweisen möchte, da sie den Verdacht auf eine Reisekrankheit hat. Fr. Loepfe hat aus meiner Sicht hier einen sehr guten Job gemacht. Sie hat mich stets informiert und auf meine Fragen geantwortet und sich dafür Zeit genommen. Die erste eingeschlagene Richtung (Schmerzreduktion) war so zwar hinfällig geworden (die Medikamente liegen natürlich jetzt bei uns ungenutzt zu Hause), aber das Bild was Milo bis dahin zeigte war  auch aus meiner Sicht unspezifisch und demnach war die Therapie m.E. gerechtfertigt. Hervorheben möchte ich, vor Allem weil hier einige Male schon Kritik an den Kosten und den gestellten Diagnosen geübt wurde: Ein Tierarzt kann aus meiner Sicht immer nur so gut sein, wie die Informationen, die er a) vom Halter und b) vom Tier selbst bekommt. Manche Tiere sind Meister darin nicht oder erst sehr spät zu zeigen, dass es Ihnen schlecht geht. Wenn bestimmte Symptome also versteckt sind und/oder sie vom Halter nicht wahrgenommen und demnach nicht berichtet werden können, kann der/die beste TA nur eingeschränkt eine Diagnose stellen. Die andere Seite der Medaille wäre sonst, viele Tests zu machen. Diese kosten Geld, was ja ebenso oft Kritikpunkt ist.
Für Milo begannen nach der Überweisung nun einige Untersuchungen in einer Klinik unserer Wahl. Hier wurde dann schlussendlich gestern Abend die Diagnose Leishmaniose in Stadium III gestellt. Auch schon in der Tierklinik am Damm wurden einige Werte gesehen, die auf eine solche Diagnose hindeuten können. Daher Danke ich nochmals insbesondere Fr. Loepfe und der Chefärztin für ihre gute Vorarbeit, die es den Kollegen in der jetzigen behandelnden Klinik erleichtert haben muss, so schnell diese Diagnose stellen zu können."
VetTrust Kleintierklinik am Damm,"Meinem Kater musste ein Bein amputiert werden😟 bereits 1 Monat später geht es ihm Top! Es sind alles sehr verständnisvolle, liebevolle Ärtzte und Pfleger(innen)... werde zu keinem anderen mehr gehen.vielen Dank nochmals am das ganze Team"
VetTrust Kleintierklinik am Damm,Unser Hund Jila wird immer sehr herzlich empfangen. Und Jila freut sich ebenso über das ganze Team. Wir gehen schon viele Jahre hier zum Tierarzt und können das Team nur weiterempfehlen
VetTrust Kleintierklinik am Damm,"Ich musste schon mehrmals notfallmässig mit meinen Katzen in diese Klinik. Meine Erfahrungen waren sehr unterschiedlich.
Der Umgang mit meinen Katzen war immer liebevoll. Sogar meinen Angstkater konnten sie ohne Sedation untersuchen, da sie einen sehr ruhigen Umgang hatten.
Die letzten beiden Besuche in der Klinik waren leider nicht so toll. Bei Merlin war die Diagnose (Blasenentzündung) und Therapie top, aber es wurde sich kaum Zeit für die Untersuchung genommen. Ausserdem wurde mir noch ein Medikament für seine chronische Rachenentzündung verkauft, dass angeblich viel besser als Cortison sei und auch keine Nebenwirkungen habe. Das Atopica ist aber ein Immunsuppressivia und definitiv nicht ohne Nebenwirkungen.
Bei Joshi war der Untersuch und der Umgang wieder sehr gründlich. Leider wurde eine Fehldiagnose gestellt. Ich habe ein Video von seiner Atmung zu Hause gezeigt. Der Tierarzt meinte jedoch, dass mit seiner Atmung und den Atemwegen alles ok sei. Der Fokus lag auf dem Erbrechen/Abdomen. Nach einer Blutentnahme und Schmerzmittel wurde ich mit Joshi wieder nach Hause geschickt. Zum Glück hatte ich für den Morgen  schon einen Termin bei meiner Tierärztin. Joshi hatte einen riesigen Abszess im Hals/Rachen und wäre fast erstickt. Nach ein paar Wochen habe ich der Klinik eine E-Mail geschrieben wegen der Fehldiagnose. Leider bekam ich bis heute keine Antwort. Sehr enttäuschend."
VetTrust Kleintierklinik am Damm,Wie immer sehr lieber Umgang mit meiner Katze Mila...werden immer gut beraten usw.
VetTrust Kleintierklinik am Damm,Motiviertes und freundliche Team. Die Ärztin ist offen und modern.
VetTrust Kleintierklinik am Damm,Viel zu teuer. Unfreudliche Mitarbeiter. Bei der Bezahlung unflexibel.
VetTrust Kleintierklinik am Damm,Rasche Unterstützung im Notfall. Sehr freundlich und versiert im Umgang mit meinem Hund.
VetTrust Kleintierklinik am Damm,Seit bald 13 Jahren immer top zufrieden
VetTrust Kleintierklinik am Damm,"Sehr gute Tierklinik, einfühlsam wird auf die kleinen ängstlichen Patienten eingegangen und auch als sensibler Tierhalter wird man ernst genommen. Unser Meerschweinchen wurde sehr würdevoll bis zu seinem letzten Herzschlag betreut...🕯dafür danken wir Ihnen herzlich. TOP 👍"
VetTrust Kleintierklinik am Damm,"Liebe Frau Eicher
Sie sind eine super geniale hammer mässige super einfühlsame Tierärztin. Wie Sie unseren Tiggi behandelt haben und wie Sie uns als Kunde wahrnehmen und uns so super genial menschlich liebevoll mit Tiggi zusammen behandelt haben. Sie sind nicht nur eine super fachkompetente Tierärztin sondern auch zu uns selber einfach eine so menschliche sehr einfühlame liebevolle Tierärztin mit mit viel Herzblut. Wir schätzen Sie sehr und Sie haben unser zu vollstes Vertrauen. Übrigens ganzes Praxisteam ist einfach zuvorkommend sehr sehr freundlich und genial.
Ich kann die Tierarztpraxis nur weiterempfehlen und die Tiere wie auch der Mensch sind in super guten Händen aufgehoben.

Liebe Grüsse
Yvonne Schefer Gossau"
VetTrust Kleintierklinik am Damm,Bin A- Z zufrieden. Sehr freundlich zu Menschen und Tieren. Tieren werde richtig durchgecheckt und als Tier behandelt und nicht als Wahre
VetTrust Kleintierklinik am Damm,immer alle sehr freundlich und aufmerksam. die tiere werden behutsam behandelt. ich fühle mich mit allen anliegen bestens betreut.
VetTrust Kleintierklinik am Damm,"Zuvorkommender und sehr freundlicher Service. Die Tiere werden wertgeschätzt und sind wichtig.

Auch im Notfall wird gut auf die Tiere eingegangen. Als Tierfreund/-besitzer fühlt man sich mit seinem Tier wohl."
VetTrust Kleintierklinik am Damm,"Super zufrieden seit mehr als 10 Jahren! Tier und Mensch werden hier nicht nur verstanden, sondern mit Respekt und Liebe behandelt. In all den Jahren durfte ich JEDERZEIT anrufen und sogleich auch mit meinem geliebten Kater in den Notfall! Die Behandlungen verliefen immer äusserst kompetent, effizient und zum Besten für meine lieben Tierfreunde. Hier sind meine Tiere und ich Willkommen und gut aufgehoben! An dieser Stelle ein grosses und herzliches DANKESCHÖN an das gesamte Team!"
VetTrust Kleintierklinik am Damm,"Ich musste meinen Kater in den Notfall bringen. Notfall ausserhalb der Öffnungszeiten bedeutet bei der Tierklinik am Damm in Gossau, dass man viel Geld einkassieren kann. Im Vordergrund steht der Profit und nicht das Tier!
Von der behandelnden Tierärztin wurde am Abend eine Offerte von 600.- bis 700.- gemacht. Wir mussten auch am gleichen Abend gleich 500.- anzahlen, was ich bereits irritierend fand, da die Klinik meine Daten kannte.
Als ich die Katze besuchte, fragte ich nach gemachten Ultraschallbild. Es wurde mir ein Bild ausgehändigt, das grundsätzlich nicht von meiner Katze sein konnte, weil zu der angegebenen Uhrzeit auf dem Bild meine Katze noch zu Hause war. ???
Nach drei Tagen habe ich unsere Katze  vorzeitig wieder abgeholt und dachte, dass ich nun noch zirka 300.- bezahlen musste ...
Der Aufenthalt von drei Tagen belief sich jedoch auf 1416.30 - also mehr als das Doppelte von der am ersten Tag genannten Offerte. Wucher !!!!!!!!!
Als ich beim Bezahlen darauf aufmerksam gemacht habe wurde mir bloss mitgeteilt: Es tut mir leid, dass es nun mehr kostet."
VetTrust Kleintierklinik am Damm,"Mein Kater Blacky ""Cicer"" hat ein zweites Leben geschenkt bekommen.

Cicer war zweieinhalb Jahre eine Hauskatze gewesen. In meiner neuen Wohnung liess ich ihn - ein bisschen innerlich unruhig - zum ersten Mal auf Entdeckungsreise nach draussen gehen. Einige Male war das gut gegangen. Am frühen Morgen des 16. Mai merkte ich - Cicer bewegte den Kopf so eigenartig hin und her -, dass etwas nicht stimmte. Um 04.00 Uhr war ich schon in der Tierklinik am Damm in Gossau. Die anwesende Ärztin zeigte mir die grosse offene Fleischwunde am linken hinteren Bein. Auch der Bauch war offen. Sie operierte meinen Kater notfallmässig das erste Mal.
Das war der Anfang eines grossen Abenteuers. Bis anfangs September wurde mein Kater mehrmal operiert, immer wieder musste der Verband gewechselt werden. Dabei musste die Haut jedes Mal neu genäht werden.
Meine inneren Fragen waren: ""Überlebt er? Hat er nicht zu viele Schmerzen?"" Bei einer Blutvergiftung stand sein Leben auf Messers Schneide.
Innerlich war ich ganz aufgeregt, in grösster Sorge.
Am Anfang frass er nicht, lag bei mir zu Hause während Stunden fast bewegungslos. Ich war erschüttert.
Nach der zweiten Operation begann er - welch ein Glücksgefühl in mir drin - wieder zu fressen. Das war für mich das sichtbare Zeichen, dass er als Kämpfer leben wollte. Ich wusste, ich würde, zusammen mit den Ärztinnen, Frau Tanja Künzle, Frau Roxane Feurer, dem Leiter der Klinik am Damm, Herrn André Künzle, und den verschiedenen tiermedizinischen Assistentinnen alles tun, sein Leben und Bein zu retten.

Jetzt ist es gegen Ende Oktober, Cicer ist seit einiger Zeit wieder bei mir zu Hause. Es geht ihm gut, er ist so gesund wie vor dem grossen Unfall: kräftig, beweglich, selbstbewusst, neugierig lebt er, wie zuvor. Und ich bin einfach nur dankbar.

Ich danke dem ganzen Team der Tierklinik aus tiefem Herzen, ganz besonders Frau Tanja Künzle.
Cicer hat ein neues Leben geschenkt bekommen. Und mir geht es fast ebenso.

Denisa Galova"
VetTrust Kleintierklinik am Damm,Super Team welches sich verbessert hat seit  2020
VetTrust Kleintierklinik am Damm,"Liebevolles- fröhliches-herzliches-humorvolles und kompetentes Team, begonnen bei den freundlichen Gesichtern beim Empfang durch die Praxisassistentinnen bis zur netten Begrüssung der Tierärzte. Fragen werden gehört, ernstgenommen und verständlich beantwortet. Herzlichen Dank für ihre wertvolle  Arbeit 😊."
VetTrust Kleintierklinik am Damm,"Seit Jahren sind meine 3 Hunde (Alter 13, 9, 3) und 2 Millennium Katzen bereits 19 jährig Patienten in der Klinik.
Wir hatten schon einige Operationen und Behandlungen Kreuzbandriss, Mammatumore, Sterilisation, Allergien, Knochen verschluckt und hängen geblieben, Diabetes usw. alle Behandlungen waren positiv.
Der Tierarzt ist ein super Diagnostiker mit viel Erfahrung, dadurch hat es mir schon viel Zeit und Geld gespart.
Mein jüngster Hund wurde schwer Misshandelt vom Vorbesitzer und ist dementsprechend schwierig. Beim zweiten Besuch mit dem neuen Hund kam Frau Künzle dazu, gab mir nützliche Ratschläge.
Ich habe mich sehr darüber gefreut, dass die Praxis sich Gedanken gemacht hat, wie man mir und dem Hund helfen kann. Grossartig!
Wie ich zu Praxis am Damm kam...

Ich suchte eine Praxis die voll eingerichtet ist und Notfalldienst hat.

Wir sind sehr zufrieden."
VetTrust Kleintierklinik am Damm,"Sehr gute Tierklinik - kann ich wärmstens empfehlen!! Gehe seit vielen Jahren mit meinen Tieren dorthin; bin bestens aufgehoben und habe volles Vertrauen! Sehr herzlich, nett und kompetent!"
VetTrust Kleintierklinik am Damm,"Wir hatten einen Termin für die Impfung der Kitten, sind den Weg extra gefahren und wir persönlich sind alle nicht fitt, habe ausversehen meinen Geldbeutel liegen lassen, dazu wurde ganz klar nicht erwähnt das Vorauszahlung gillt!  habe immer Notfallgeld im Auto  knapp die Hälfte dessen Betrag, aber das wollten sie ja nicht als Anzahlung und  da hies es Nachhause gehen und holen....

nein bin Nachhause hab mein Geld geholt und  in eine Andere Klinik die ich dan angerufen habe  gefahren und Bar Bezahlt.

Alle Kitten sind wohlauf und sind nun geimpft.

Sehr schlechter Service..."
VetTrust Kleintierklinik am Damm,"Katastrophaler Tierarztbesuch kurz vor Weihnachten. Ein ""kleiner"" Eingriff endete für mein Wellensittich fatal. Der vorgeschlagener Eingriff wurde verharmlost und mich nicht annäherend über mögliche Risiken aufgeklärt. Tier wurde auch nicht nach möglichen Krankheiten untersucht vor dem Eingriff. Der Arzt wirkte unfreundlich und vorallem gestresst. Ich bin mir im klaren das der Tierarzt in der Vergangenheit viele Tiere retten konnte wie Hunde oder Katzen, jedoch ist diese Praxis auf gar keinen Fall für Wellensittiche zu empfehlen !!!!!! Nie wieder !!!! Die Mitarbeiter am Empfang sind freundlich. Jedoch habe ich ( wie zum Teil auch andere Bewertungen hier zu lesen) starke Zweifel am Wohl des Tieres, hier wird zu sehr auf Profit geschaut. Man sieht überall ""Barzahlung"" und weiss ich nicht was. Ausserdem wurde mir Versandkosten für Laborproben verrechnet ohne meines Wissens und obwohl der Tier vor Ort einschlieff. Kleiner Tipp: Seien Sie bei jedem Schritt der mit dem Tier gemacht wird vor Ort Dabei ! Den ich wurde gebeten in 2 Stunden wiederzukommen. Ich weiss nicht was da genau passiert ist, jedoch gab es für mich Zweifel an das Vorgehen. Auch wiedersprüchliche Aussagen des Arztes zum Vorfall. NIE WIEDER !!!

Ergänzung auf die Antwort vom Inhaber:

1. ""Alle Tiere, ob gross oder klein, werden selbstverständlich vor einer Narkose vom Tierarzt untersucht. In Ihrem Fall war eine Narkose für weitere Abklärungen der Erkrankung unumgänglich.""

---> So selbstverständlich ist das nicht. Bei mir wurde keins durchgeführt. Und überhaupt: Es ging um eine Schnabelverkürzung. Dies war nicht auf diese maschinelle, lebensbedrohliche Art mit einer Narkose, Lebensnotwendig. Gemäss Zweitgutachten hätte ein Röntgenbild ausgereicht.

""Wie auch beim Menschen ist bei unseren Haustieren eine Narkose nie völlig risikofrei. Trotz sorgfältiger Überwachung der Kreislauffunktionen kann es dennoch während, wie auch nach der Narkose zu Komplikationen kommen. Im schlimmsten Fall können diese durchaus auch tödlich sein""

---> Genau das meine ich mit ""nicht annährend über mögliche Risiken aufgeklärt"". Mein Fall wurde verharmlost mit einem kurzen ""Das ist ein kleiner Eingriff und nichts schlimmes"". Stattdessen hatte ich diesen Satz bei einem Zweitgutachten nach diesem Fall gehört.

""Wie die Sektion Ihres Tieres gezeigt hat, handelte es sich bei der Erkrankung Ihres Tieres um eine hochgradige Leberveränderung. Deren Auswirkungen auf den in Narkose liegenden Organismus waren vor der Diagnose durch die Sektion leider nicht abschätzbar.""

--> Der Arzt wusste vom merkwürdigen Federkleid. Ein Röntgenbild hätte gemäss Zweitgutachten ausgereicht um den Zustand des Vogels abzusehen bevor man voreilig wegen einer Schnabelverkürzung in Narkose setzt. Dies war auch gemäss Sektionsantrag, ich zitiere: ""Zu kurz und in milderer Qualität"".

Ich empfehle diese Klinik auf keinen Fall für Wellensittiche. Mir scheint dafür die nötige Erfahrung mit Vögeln zu fehlen. Auch wurde danach vor Ort mittgeteilt um den Fall schönzureden der Vogel sei auch abgemagert. Auf die Frage wieviel er Wiege wusste man es nicht und lies den eingeschlafenen Vogel danach wiegen. Beim Sektionsantrag wurde bestätigt das der Vogel nicht abgemagert sei und sein Magen in guter Verfassung sei."
VetTrust Kleintierklinik am Damm,Unfreundlich und arogant! Das wohl vom tier ist denen egal.
VetTrust Kleintierklinik am Damm,Bin sehr zufrieden.Freundliches Personal
VetTrust Kleintierklinik am Damm,"Super Personal, sehr interessante und tolle Praxisräume und gemütliches Wartezimmer."
VetTrust Kleintierklinik am Damm,Ich war heute mit meiner 12 Wochen alten gina und der bruder als geistlicher Beistand (Geschwister)  beim Tierarzt Fachkompetend offen für jeden neuen Fall mit einem offenem Herz bei den kranken Tieren komme immer wider gerne nur zu empfehlen ps Gina ist es hunds miselrabe gegangen sie spielt frisst geht aufs Klo wie gehabt supper team ich liebe euch 💗 kleintierklinik GST am damm
VetTrust Kleintierklinik am Damm,"Freundliches Personal. Gute Mitarbeiter und Ärzte. Habe kein Vergleich zu anderen Preisen. Denke aber, geht in Ordnung."
VetTrust Kleintierklinik am Damm,"Ich bin seit vielen Jahren Kunde in dieser Praxis. Sehr kompetent und äusserst freundlich. Die einzige Tierarztpraxis weit und breit, die 7 Tage und 24 Stunden Notfalldienst hat."
VetTrust Kleintierklinik am Damm,Beste Tierklinik die ich kenne. Sehr freundliches und zuvorkommendes Personal zu Tier und Mensch.
VetTrust Kleintierklinik am Damm,"Freundliche, kompetente Leute haben unserer Hundedame (11jährig) wieder auf die Beine geholfen. Ganz herzlichen Dank dem ganzen Team."
VetTrust Kleintierklinik am Damm,Seit Jahren sehr gute Erfahrungen gemacht. Auch über die Kosten kann man mit ihnen reden. Sehr freundliches Personal. Würde ich immer wieder weiter empfehlen.
VetTrust Kleintierklinik am Damm,Super Betreuung von A-Z. Unsere Tiere könnten nicht besser betreut und verarztet werden. Ein grosses Dankeschön an das Team.
VetTrust Kleintierklinik am Damm,"Nicht empfehlenswert bin mal notfall mit der Katze gegangen weil sie ein umfal hatte.
Dan hatte nicht einmal geröntgt aber habe 240fr gezahlt für das das die Katze jetzt immer noch humpelt und nicht einmal geröntgt wurde."
VetTrust Kleintierklinik am Damm,"Sie sind sehr Tierfreundlich und egal welche Grösse das Tier hat, geben sie ihr bestes.Ich würde mit meinen Tiere nur noch dort hin gehen."
VetTrust Kleintierklinik am Damm,"Top Service, sehr freundlich, ausgeprägte Kundenorientierung,  jederzeit wieder 😀👍"
VetTrust Kleintierklinik am Damm,"Nette Ärztin, Henry geht es hoffentlich bald wieder besser"
VetTrust Kleintierklinik am Damm,Super freundlich
VetTrust Kleintierklinik am Damm,Sehr gute kompetente Hilfe. Vielen Dank
VetTrust Kleintierklinik am Damm,Freundlich. Aber 45.- um der Katze die Nägel zu schneiden in 5 Minuten. Das ist ein Stundenansatz von Fr. 540.-!!
VetTrust Kleintierklinik am Damm,"Wie immer sehr freundliche und kompetente Behandlung. Sogar mein Kater, so glaube ich, fühlte ich wohl (?)."
VetTrust Kleintierklinik am Damm,"Freundliches Personal, Preise zu Hoch aber sonst sehr gut."
VetTrust Kleintierklinik am Damm,"Hier ist ein Notfall wirklich ein Notfall und nicht, kommen sie um acht. Mega freundlich und sogar mit Kaffee versorgt. Kann ich nur empfehlen!"
VetTrust Kleintierklinik am Damm,"Sehr liebe Tierärztin, gute Beratung, hohe Fachkompetenz. Wir waren sehr zufrieden."
VetTrust Kleintierklinik am Damm,"Sehr nette, empathische, einfühlsame und kompetente Tierärztin. Kann ich nur weiterempfehlen."
